Geração 1
154 RMSE: 46411.871094 
155 RMSE: 46411.871094 
156 RMSE: 46411.871094 
157 RMSE: 46411.871094 
158 RMSE: 46411.871094 
159 RMSE: 46411.871094 
160 RMSE: 46411.871094 
Geração 34
1 RMSE: 43555.527344 
2 RMSE: 43555.527344 
3 RMSE: 43555.527344 
4 RMSE: 43555.527344 
5 RMSE: 43555.527344 
6 RMSE: 43555.527344 
7 RMSE: 43555.527344 
8 RMSE: 43555.527344 
9 RMSE: 43555.527344 
10 RMSE: 43555.527344 
11 RMSE: 43555.527344 
12 RMSE: 43555.527344 
13 RMSE: 43555.527344 
14 RMSE: 43555.527344 
15 RMSE: 43555.527344 
16 RMSE: 43555.527344 
17 RMSE: 43555.527344 
18 RMSE: 43555.527344 
19 RMSE: 43555.527344 
20 RMSE: 43555.527344 
21 RMSE: 43555.527344 
22 RMSE: 43555.527344 
23 RMSE: 43555.527344 
24 RMSE: 43555.527344 
25 RMSE: 43555.527344 
26 RMSE: 43555.527344 
27 RMSE: 43555.527344 
28 RMSE: 43555.527344 
29 RMSE: 43555.527344 
30 RMSE: 43555.527344 
31 RMSE: 43555.527344 
32 RMSE: 43555.527344 
33 RMSE: 43555.527344 
34 RMSE: 43555.527344 
35 RMSE: 43555.527344 
36 RMSE: 43555.527344 
37 RMSE: 43555.527344 
38 RMSE: 43555.527344 
39 RMSE: 43555.527344 
40 RMSE: 43555.527344 
41 RMSE: 43555.527344 
42 RMSE: 43555.527344 
43 RMSE: 43555.527344 
44 RMSE: 43555.527344 
45 RMSE: 43555.527344 
46 RMSE: 43555.527344 
47 RMSE: 43555.527344 
48 RMSE: 43555.527344 
49 RMSE: 43555.527344 
50 RMSE: 43555.527344 
51 RMSE: 43555.527344 
52 RMSE: 43555.527344 
53 RMSE: 43555.527344 
54 RMSE: 43555.527344 
55 RMSE: 43555.527344 
56 RMSE: 43555.527344 
57 RMSE: 43555.527344 
58 RMSE: 43555.527344 
59 RMSE: 43555.527344 
60 RMSE: 43555.527344 
61 RMSE: 43555.527344 
62 RMSE: 43555.527344 
63 RMSE: 43555.527344 
64 RMSE: 43555.527344 
65 RMSE: 43555.527344 
66 RMSE: 43555.527344 
67 RMSE: 43555.527344 
68 RMSE: 43555.527344 
69 RMSE: 43555.527344 
70 RMSE: 43555.527344 
71 RMSE: 43555.527344 
72 RMSE: 43555.527344 
73 RMSE: 43555.527344 
74 RMSE: 43555.527344 
75 RMSE: 43555.527344 
76 RMSE: 43555.527344 
77 RMSE: 43555.527344 
78 RMSE: 43555.527344 
79 RMSE: 43555.527344 
80 RMSE: 43555.527344 
81 RMSE: 43555.527344 
82 RMSE: 43555.527344 
83 RMSE: 43555.527344 
84 RMSE: 43555.527344 
85 RMSE: 43555.527344 
86 RMSE: 43555.527344 
87 RMSE: 43555.527344 
88 RMSE: 43555.527344 
89 RMSE: 43555.527344 
90 RMSE: 43555.527344 
91 RMSE: 43555.527344 
92 RMSE: 43555.527344 
93 RMSE: 43555.527344 
94 RMSE: 43555.527344 
95 RMSE: 43555.527344 
96 RMSE: 43555.527344 
97 RMSE: 43555.527344 
98 RMSE: 43555.527344 
99 RMSE: 43555.527344 
100 RMSE: 43555.527344 
101 RMSE: 43555.527344 
102 RMSE: 43555.527344 
103 RMSE: 43555.527344 
104 RMSE: 43555.527344 
105 RMSE: 43555.527344 
106 RMSE: 43555.527344 
107 RMSE: 43555.527344 
108 RMSE: 43555.527344 
109 RMSE: 43555.527344 
110 RMSE: 43555.527344 
111 RMSE: 43555.527344 
112 RMSE: 43555.527344 
113 RMSE: 43555.527344 
114 RMSE: 43555.527344 
115 RMSE: 43555.527344 
116 RMSE: 43555.527344 
117 RMSE: 43555.527344 
118 RMSE: 43555.527344 
119 RMSE: 43555.527344 
120 RMSE: 43555.527344 
121 RMSE: 43555.527344 
122 RMSE: 43555.527344 
123 RMSE: 43555.527344 
124 RMSE: 43555.527344 
125 RMSE: 43555.527344 
126 RMSE: 43555.527344 
127 RMSE: 43555.527344 
128 RMSE: 43555.527344 
129 RMSE: 43555.527344 
130 RMSE: 43555.527344 
131 RMSE: 43555.527344 
132 RMSE: 43555.527344 
133 RMSE: 43555.527344 
134 RMSE: 43555.527344 
135 RMSE: 43555.527344 
136 RMSE: 43555.527344 
137 RMSE: 43555.527344 
138 RMSE: 43555.527344 
139 RMSE: 43555.527344 
140 RMSE: 43555.527344 
141 RMSE: 43555.527344 
142 RMSE: 43555.527344 
143 RMSE: 43555.527344 
144 RMSE: 43555.527344 
145 RMSE: 43555.527344 
146 RMSE: 43555.527344 
147 RMSE: 43555.527344 
148 RMSE: 43555.527344 
149 RMSE: 43555.527344 
150 RMSE: 43555.527344 
151 RMSE: 43555.527344 
152 RMSE: 43555.527344 
153 RMSE: 43555.527344 
154 RMSE: 43555.527344 
155 RMSE: 43555.527344 
156 RMSE: 43555.527344 
157 RMSE: 43555.527344 
158 RMSE: 43555.527344 
159 RMSE: 43555.527344 
160 RMSE: 43555.527344 
Geração 35
1 RMSE: 40818.863281 
2 RMSE: 40818.863281 
3 RMSE: 40818.863281 
4 RMSE: 40818.863281 
5 RMSE: 40818.863281 
6 RMSE: 40818.863281 
7 RMSE: 40818.863281 
8 RMSE: 40818.863281 
9 RMSE: 40818.863281 
10 RMSE: 40818.863281 
11 RMSE: 40818.863281 
12 RMSE: 40818.863281 
13 RMSE: 40818.863281 
14 RMSE: 40818.863281 
15 RMSE: 40818.863281 
16 RMSE: 40818.863281 
17 RMSE: 40818.863281 
18 RMSE: 40818.863281 
19 RMSE: 40818.863281 
20 RMSE: 40818.863281 
21 RMSE: 40818.863281 
22 RMSE: 40818.863281 
23 RMSE: 40818.863281 
24 RMSE: 40818.863281 
25 RMSE: 40818.863281 
26 RMSE: 40818.863281 
27 RMSE: 40818.863281 
28 RMSE: 40818.863281 
29 RMSE: 40818.863281 
30 RMSE: 40818.863281 
31 RMSE: 40818.863281 
32 RMSE: 40818.863281 
33 RMSE: 40818.863281 
34 RMSE: 40818.863281 
35 RMSE: 40818.863281 
36 RMSE: 40818.863281 
37 RMSE: 40818.863281 
38 RMSE: 40818.863281 
39 RMSE: 40818.863281 
40 RMSE: 40818.863281 
41 RMSE: 40818.863281 
42 RMSE: 40818.863281 
43 RMSE: 40818.863281 
44 RMSE: 40818.863281 
45 RMSE: 40818.863281 
46 RMSE: 40818.863281 
47 RMSE: 40818.863281 
48 RMSE: 40818.863281 
49 RMSE: 40818.863281 
50 RMSE: 40818.863281 
51 RMSE: 40818.863281 
52 RMSE: 40818.863281 
53 RMSE: 40818.863281 
54 RMSE: 40818.863281 
55 RMSE: 40818.863281 
56 RMSE: 40818.863281 
57 RMSE: 40818.863281 
58 RMSE: 40818.863281 
59 RMSE: 40818.863281 
60 RMSE: 40818.863281 
61 RMSE: 40818.863281 
62 RMSE: 40818.863281 
63 RMSE: 40818.863281 
64 RMSE: 40818.863281 
65 RMSE: 40818.863281 
66 RMSE: 40818.863281 
67 RMSE: 40818.863281 
68 RMSE: 40818.863281 
69 RMSE: 40818.863281 
70 RMSE: 40818.863281 
71 RMSE: 40818.863281 
72 RMSE: 40818.863281 
73 RMSE: 40818.863281 
74 RMSE: 40818.863281 
75 RMSE: 40818.863281 
76 RMSE: 40818.863281 
77 RMSE: 40818.863281 
78 RMSE: 40818.863281 
79 RMSE: 40818.863281 
80 RMSE: 40818.863281 
81 RMSE: 40818.863281 
82 RMSE: 40818.863281 
83 RMSE: 40818.863281 
84 RMSE: 40818.863281 
85 RMSE: 40818.863281 
86 RMSE: 40818.863281 
87 RMSE: 40818.863281 
88 RMSE: 40818.863281 
89 RMSE: 40818.863281 
90 RMSE: 40818.863281 
91 RMSE: 40818.863281 
92 RMSE: 40818.863281 
93 RMSE: 40818.863281 
94 RMSE: 40818.863281 
95 RMSE: 40818.863281 
96 RMSE: 40818.863281 
97 RMSE: 40818.863281 
98 RMSE: 40818.863281 
99 RMSE: 40818.863281 
100 RMSE: 40818.863281 
101 RMSE: 40818.863281 
102 RMSE: 40818.863281 
103 RMSE: 40818.863281 
104 RMSE: 40818.863281 
105 RMSE: 40818.863281 
106 RMSE: 40818.863281 
107 RMSE: 40818.863281 
108 RMSE: 40818.863281 
109 RMSE: 40818.863281 
110 RMSE: 40818.863281 
111 RMSE: 40818.863281 
112 RMSE: 40818.863281 
113 RMSE: 40818.863281 
114 RMSE: 40818.863281 
115 RMSE: 40818.863281 
116 RMSE: 40818.863281 
117 RMSE: 40818.863281 
118 RMSE: 40818.863281 
119 RMSE: 40818.863281 
120 RMSE: 40818.863281 
121 RMSE: 40818.863281 
122 RMSE: 40818.863281 
123 RMSE: 40818.863281 
124 RMSE: 40818.863281 
125 RMSE: 40818.863281 
126 RMSE: 40818.863281 
127 RMSE: 40818.863281 
128 RMSE: 40818.863281 
129 RMSE: 40818.863281 
130 RMSE: 40818.863281 
131 RMSE: 40818.863281 
132 RMSE: 40818.863281 
133 RMSE: 40818.863281 
134 RMSE: 40818.863281 
135 RMSE: 40818.863281 
136 RMSE: 40818.863281 
137 RMSE: 40818.863281 
138 RMSE: 40818.863281 
139 RMSE: 40818.863281 
140 RMSE: 40818.863281 
141 RMSE: 40818.863281 
142 RMSE: 40818.863281 
143 RMSE: 40818.863281 
144 RMSE: 40818.863281 
145 RMSE: 40818.863281 
146 RMSE: 40818.863281 
147 RMSE: 40818.863281 
148 RMSE: 40818.863281 
149 RMSE: 40818.863281 
150 RMSE: 40818.863281 
151 RMSE: 40818.863281 
152 RMSE: 40818.863281 
153 RMSE: 40818.863281 
154 RMSE: 40818.863281 
155 RMSE: 40818.863281 
156 RMSE: 40818.863281 
157 RMSE: 40818.863281 
158 RMSE: 40818.863281 
159 RMSE: 40818.863281 
160 RMSE: 40818.863281 
Geração 36
1 RMSE: 38199.308594 
2 RMSE: 38199.308594 
3 RMSE: 38199.308594 
4 RMSE: 38199.308594 
5 RMSE: 38199.308594 
6 RMSE: 38199.308594 
7 RMSE: 38199.308594 
8 RMSE: 38199.308594 
9 RMSE: 38199.308594 
10 RMSE: 38199.308594 
11 RMSE: 38199.308594 
12 RMSE: 38199.308594 
13 RMSE: 38199.308594 
14 RMSE: 38199.308594 
15 RMSE: 38199.308594 
16 RMSE: 38199.308594 
17 RMSE: 38199.308594 
18 RMSE: 38199.308594 
19 RMSE: 38199.308594 
20 RMSE: 38199.308594 
21 RMSE: 38199.308594 
22 RMSE: 38199.308594 
23 RMSE: 38199.308594 
24 RMSE: 38199.308594 
25 RMSE: 38199.308594 
26 RMSE: 38199.308594 
27 RMSE: 38199.308594 
28 RMSE: 38199.308594 
29 RMSE: 38199.308594 
30 RMSE: 38199.308594 
31 RMSE: 38199.308594 
32 RMSE: 38199.308594 
33 RMSE: 38199.308594 
34 RMSE: 38199.308594 
35 RMSE: 38199.308594 
36 RMSE: 38199.308594 
37 RMSE: 38199.308594 
38 RMSE: 38199.308594 
39 RMSE: 38199.308594 
40 RMSE: 38199.308594 
41 RMSE: 38199.308594 
42 RMSE: 38199.308594 
43 RMSE: 38199.308594 
44 RMSE: 38199.308594 
45 RMSE: 38199.308594 
46 RMSE: 38199.308594 
47 RMSE: 38199.308594 
48 RMSE: 38199.308594 
49 RMSE: 38199.308594 
50 RMSE: 38199.308594 
51 RMSE: 38199.308594 
52 RMSE: 38199.308594 
53 RMSE: 38199.308594 
54 RMSE: 38199.308594 
55 RMSE: 38199.308594 
56 RMSE: 38199.308594 
57 RMSE: 38199.308594 
58 RMSE: 38199.308594 
59 RMSE: 38199.308594 
60 RMSE: 38199.308594 
61 RMSE: 38199.308594 
62 RMSE: 38199.308594 
63 RMSE: 38199.308594 
64 RMSE: 38199.308594 
65 RMSE: 38199.308594 
66 RMSE: 38199.308594 
67 RMSE: 38199.308594 
68 RMSE: 38199.308594 
69 RMSE: 38199.308594 
70 RMSE: 38199.308594 
71 RMSE: 38199.308594 
72 RMSE: 38199.308594 
73 RMSE: 38199.308594 
74 RMSE: 38199.308594 
75 RMSE: 38199.308594 
76 RMSE: 38199.308594 
77 RMSE: 38199.308594 
78 RMSE: 38199.308594 
79 RMSE: 38199.308594 
80 RMSE: 38199.308594 
81 RMSE: 38199.308594 
82 RMSE: 38199.308594 
83 RMSE: 38199.308594 
84 RMSE: 38199.308594 
85 RMSE: 38199.308594 
86 RMSE: 38199.308594 
87 RMSE: 38199.308594 
88 RMSE: 38199.308594 
89 RMSE: 38199.308594 
90 RMSE: 38199.308594 
91 RMSE: 38199.308594 
92 RMSE: 38199.308594 
93 RMSE: 38199.308594 
94 RMSE: 38199.308594 
95 RMSE: 38199.308594 
96 RMSE: 38199.308594 
97 RMSE: 38199.308594 
98 RMSE: 38199.308594 
99 RMSE: 38199.308594 
100 RMSE: 38199.308594 
101 RMSE: 38199.308594 
102 RMSE: 38199.308594 
103 RMSE: 38199.308594 
104 RMSE: 38199.308594 
105 RMSE: 38199.308594 
106 RMSE: 38199.308594 
107 RMSE: 38199.308594 
108 RMSE: 38199.308594 
109 RMSE: 38199.308594 
110 RMSE: 38199.308594 
111 RMSE: 38199.308594 
112 RMSE: 38199.308594 
113 RMSE: 38199.308594 
114 RMSE: 38199.308594 
115 RMSE: 38199.308594 
116 RMSE: 38199.308594 
117 RMSE: 38199.308594 
118 RMSE: 38199.308594 
119 RMSE: 38199.308594 
120 RMSE: 38199.308594 
121 RMSE: 38199.308594 
122 RMSE: 38199.308594 
123 RMSE: 38199.308594 
124 RMSE: 38199.308594 
125 RMSE: 38199.308594 
126 RMSE: 38199.308594 
127 RMSE: 38199.308594 
128 RMSE: 38199.308594 
129 RMSE: 38199.308594 
130 RMSE: 38199.308594 
131 RMSE: 38199.308594 
132 RMSE: 38199.308594 
133 RMSE: 38199.308594 
134 RMSE: 38199.308594 
135 RMSE: 38199.308594 
136 RMSE: 38199.308594 
137 RMSE: 38199.308594 
138 RMSE: 38199.308594 
139 RMSE: 38199.308594 
140 RMSE: 38199.308594 
141 RMSE: 38199.308594 
142 RMSE: 38199.308594 
143 RMSE: 38199.308594 
144 RMSE: 38199.308594 
145 RMSE: 38199.308594 
146 RMSE: 38199.308594 
147 RMSE: 38199.308594 
148 RMSE: 38199.308594 
149 RMSE: 38199.308594 
150 RMSE: 38199.308594 
151 RMSE: 38199.308594 
152 RMSE: 38199.308594 
153 RMSE: 38199.308594 
154 RMSE: 38199.308594 
155 RMSE: 38199.308594 
156 RMSE: 38199.308594 
157 RMSE: 38199.308594 
158 RMSE: 38199.308594 
159 RMSE: 38199.308594 
160 RMSE: 38199.308594 
Geração 37
1 RMSE: 35694.312500 
2 RMSE: 35694.312500 
3 RMSE: 35694.312500 
4 RMSE: 35694.312500 
5 RMSE: 35694.312500 
6 RMSE: 35694.312500 
7 RMSE: 35694.312500 
8 RMSE: 35694.312500 
9 RMSE: 35694.312500 
10 RMSE: 35694.312500 
11 RMSE: 35694.312500 
12 RMSE: 35694.312500 
13 RMSE: 35694.312500 
14 RMSE: 35694.312500 
15 RMSE: 35694.312500 
16 RMSE: 35694.312500 
17 RMSE: 35694.312500 
18 RMSE: 35694.312500 
19 RMSE: 35694.312500 
20 RMSE: 35694.312500 
21 RMSE: 35694.312500 
22 RMSE: 35694.312500 
23 RMSE: 35694.312500 
24 RMSE: 35694.312500 
25 RMSE: 35694.312500 
26 RMSE: 35694.312500 
27 RMSE: 35694.312500 
28 RMSE: 35694.312500 
29 RMSE: 35694.312500 
30 RMSE: 35694.312500 
31 RMSE: 35694.312500 
32 RMSE: 35694.312500 
33 RMSE: 35694.312500 
34 RMSE: 35694.312500 
35 RMSE: 35694.312500 
36 RMSE: 35694.312500 
37 RMSE: 35694.312500 
38 RMSE: 35694.312500 
39 RMSE: 35694.312500 
40 RMSE: 35694.312500 
41 RMSE: 35694.312500 
42 RMSE: 35694.312500 
43 RMSE: 35694.312500 
44 RMSE: 35694.312500 
45 RMSE: 35694.312500 
46 RMSE: 35694.312500 
47 RMSE: 35694.312500 
48 RMSE: 35694.312500 
49 RMSE: 35694.312500 
50 RMSE: 35694.312500 
51 RMSE: 35694.312500 
52 RMSE: 35694.312500 
53 RMSE: 35694.312500 
54 RMSE: 35694.312500 
55 RMSE: 35694.312500 
56 RMSE: 35694.312500 
57 RMSE: 35694.312500 
58 RMSE: 35694.312500 
59 RMSE: 35694.312500 
60 RMSE: 35694.312500 
61 RMSE: 35694.312500 
62 RMSE: 35694.312500 
63 RMSE: 35694.312500 
64 RMSE: 35694.312500 
65 RMSE: 35694.312500 
66 RMSE: 35694.312500 
67 RMSE: 35694.312500 
68 RMSE: 35694.312500 
69 RMSE: 35694.312500 
70 RMSE: 35694.312500 
71 RMSE: 35694.312500 
72 RMSE: 35694.312500 
73 RMSE: 35694.312500 
74 RMSE: 35694.312500 
75 RMSE: 35694.312500 
76 RMSE: 35694.312500 
77 RMSE: 35694.312500 
78 RMSE: 35694.312500 
79 RMSE: 35694.312500 
80 RMSE: 35694.312500 
81 RMSE: 35694.312500 
82 RMSE: 35694.312500 
83 RMSE: 35694.312500 
84 RMSE: 35694.312500 
85 RMSE: 35694.312500 
86 RMSE: 35694.312500 
87 RMSE: 35694.312500 
88 RMSE: 35694.312500 
89 RMSE: 35694.312500 
90 RMSE: 35694.312500 
91 RMSE: 35694.312500 
92 RMSE: 35694.312500 
93 RMSE: 35694.312500 
94 RMSE: 35694.312500 
95 RMSE: 35694.312500 
96 RMSE: 35694.312500 
97 RMSE: 35694.312500 
98 RMSE: 35694.312500 
99 RMSE: 35694.312500 
100 RMSE: 35694.312500 
101 RMSE: 35694.312500 
102 RMSE: 35694.312500 
103 RMSE: 35694.312500 
104 RMSE: 35694.312500 
105 RMSE: 35694.312500 
106 RMSE: 35694.312500 
107 RMSE: 35694.312500 
108 RMSE: 35694.312500 
109 RMSE: 35694.312500 
110 RMSE: 35694.312500 
111 RMSE: 35694.312500 
112 RMSE: 35694.312500 
113 RMSE: 35694.312500 
114 RMSE: 35694.312500 
115 RMSE: 35694.312500 
116 RMSE: 35694.312500 
117 RMSE: 35694.312500 
118 RMSE: 35694.312500 
119 RMSE: 35694.312500 
120 RMSE: 35694.312500 
121 RMSE: 35694.312500 
122 RMSE: 35694.312500 
123 RMSE: 35694.312500 
124 RMSE: 35694.312500 
125 RMSE: 35694.312500 
126 RMSE: 35694.312500 
127 RMSE: 35694.312500 
128 RMSE: 35694.312500 
129 RMSE: 35694.312500 
130 RMSE: 35694.312500 
131 RMSE: 35694.312500 
132 RMSE: 35694.312500 
133 RMSE: 35694.312500 
134 RMSE: 35694.312500 
135 RMSE: 35694.312500 
136 RMSE: 35694.312500 
137 RMSE: 35694.312500 
138 RMSE: 35694.312500 
139 RMSE: 35694.312500 
140 RMSE: 35694.312500 
141 RMSE: 35694.312500 
142 RMSE: 35694.312500 
143 RMSE: 35694.312500 
144 RMSE: 35694.312500 
145 RMSE: 35694.312500 
146 RMSE: 35694.312500 
147 RMSE: 35694.312500 
148 RMSE: 35694.312500 
149 RMSE: 35694.312500 
150 RMSE: 35694.312500 
151 RMSE: 35694.312500 
152 RMSE: 35694.312500 
153 RMSE: 35694.312500 
154 RMSE: 35694.312500 
155 RMSE: 35694.312500 
156 RMSE: 35694.312500 
157 RMSE: 35694.312500 
158 RMSE: 35694.312500 
159 RMSE: 35694.312500 
160 RMSE: 35694.312500 
Geração 38
1 RMSE: 33301.304688 
2 RMSE: 33301.304688 
3 RMSE: 33301.304688 
4 RMSE: 33301.304688 
5 RMSE: 33301.304688 
6 RMSE: 33301.304688 
7 RMSE: 33301.304688 
8 RMSE: 33301.304688 
9 RMSE: 33301.304688 
10 RMSE: 33301.304688 
11 RMSE: 33301.304688 
12 RMSE: 33301.304688 
13 RMSE: 33301.304688 
14 RMSE: 33301.304688 
15 RMSE: 33301.304688 
16 RMSE: 33301.304688 
17 RMSE: 33301.304688 
18 RMSE: 33301.304688 
19 RMSE: 33301.304688 
20 RMSE: 33301.304688 
21 RMSE: 33301.304688 
22 RMSE: 33301.304688 
23 RMSE: 33301.304688 
24 RMSE: 33301.304688 
25 RMSE: 33301.304688 
26 RMSE: 33301.304688 
27 RMSE: 33301.304688 
28 RMSE: 33301.304688 
29 RMSE: 33301.304688 
30 RMSE: 33301.304688 
31 RMSE: 33301.304688 
32 RMSE: 33301.304688 
33 RMSE: 33301.304688 
34 RMSE: 33301.304688 
35 RMSE: 33301.304688 
36 RMSE: 33301.304688 
37 RMSE: 33301.304688 
38 RMSE: 33301.304688 
39 RMSE: 33301.304688 
40 RMSE: 33301.304688 
41 RMSE: 33301.304688 
42 RMSE: 33301.304688 
43 RMSE: 33301.304688 
44 RMSE: 33301.304688 
45 RMSE: 33301.304688 
46 RMSE: 33301.304688 
47 RMSE: 33301.304688 
48 RMSE: 33301.304688 
49 RMSE: 33301.304688 
50 RMSE: 33301.304688 
51 RMSE: 33301.304688 
52 RMSE: 33301.304688 
53 RMSE: 33301.304688 
54 RMSE: 33301.304688 
55 RMSE: 33301.304688 
56 RMSE: 33301.304688 
57 RMSE: 33301.304688 
58 RMSE: 33301.304688 
59 RMSE: 33301.304688 
60 RMSE: 33301.304688 
61 RMSE: 33301.304688 
62 RMSE: 33301.304688 
63 RMSE: 33301.304688 
64 RMSE: 33301.304688 
65 RMSE: 33301.304688 
66 RMSE: 33301.304688 
67 RMSE: 33301.304688 
68 RMSE: 33301.304688 
69 RMSE: 33301.304688 
70 RMSE: 33301.304688 
71 RMSE: 33301.304688 
72 RMSE: 33301.304688 
73 RMSE: 33301.304688 
74 RMSE: 33301.304688 
75 RMSE: 33301.304688 
76 RMSE: 33301.304688 
77 RMSE: 33301.304688 
78 RMSE: 33301.304688 
79 RMSE: 33301.304688 
80 RMSE: 33301.304688 
81 RMSE: 33301.304688 
82 RMSE: 33301.304688 
83 RMSE: 33301.304688 
84 RMSE: 33301.304688 
85 RMSE: 33301.304688 
86 RMSE: 33301.304688 
87 RMSE: 33301.304688 
88 RMSE: 33301.304688 
89 RMSE: 33301.304688 
90 RMSE: 33301.304688 
91 RMSE: 33301.304688 
92 RMSE: 33301.304688 
93 RMSE: 33301.304688 
94 RMSE: 33301.304688 
95 RMSE: 33301.304688 
96 RMSE: 33301.304688 
97 RMSE: 33301.304688 
98 RMSE: 33301.304688 
99 RMSE: 33301.304688 
100 RMSE: 33301.304688 
101 RMSE: 33301.304688 
102 RMSE: 33301.304688 
103 RMSE: 33301.304688 
104 RMSE: 33301.304688 
105 RMSE: 33301.304688 
106 RMSE: 33301.304688 
107 RMSE: 33301.304688 
108 RMSE: 33301.304688 
109 RMSE: 33301.304688 
110 RMSE: 33301.304688 
111 RMSE: 33301.304688 
112 RMSE: 33301.304688 
113 RMSE: 33301.304688 
114 RMSE: 33301.304688 
115 RMSE: 33301.304688 
116 RMSE: 33301.304688 
117 RMSE: 33301.304688 
118 RMSE: 33301.304688 
119 RMSE: 33301.304688 
120 RMSE: 33301.304688 
121 RMSE: 33301.304688 
122 RMSE: 33301.304688 
123 RMSE: 33301.304688 
124 RMSE: 33301.304688 
125 RMSE: 33301.304688 
126 RMSE: 33301.304688 
127 RMSE: 33301.304688 
128 RMSE: 33301.304688 
129 RMSE: 33301.304688 
130 RMSE: 33301.304688 
131 RMSE: 33301.304688 
132 RMSE: 33301.304688 
133 RMSE: 33301.304688 
134 RMSE: 33301.304688 
135 RMSE: 33301.304688 
136 RMSE: 33301.304688 
137 RMSE: 33301.304688 
138 RMSE: 33301.304688 
139 RMSE: 33301.304688 
140 RMSE: 33301.304688 
141 RMSE: 33301.304688 
142 RMSE: 33301.304688 
143 RMSE: 33301.304688 
144 RMSE: 33301.304688 
145 RMSE: 33301.304688 
146 RMSE: 33301.304688 
147 RMSE: 33301.304688 
148 RMSE: 33301.304688 
149 RMSE: 33301.304688 
150 RMSE: 33301.304688 
151 RMSE: 33301.304688 
152 RMSE: 33301.304688 
153 RMSE: 33301.304688 
154 RMSE: 33301.304688 
155 RMSE: 33301.304688 
156 RMSE: 33301.304688 
157 RMSE: 33301.304688 
158 RMSE: 33301.304688 
159 RMSE: 33301.304688 
160 RMSE: 33301.304688 
Geração 39
1 RMSE: 31017.730469 
2 RMSE: 31017.730469 
3 RMSE: 31017.730469 
4 RMSE: 31017.730469 
5 RMSE: 31017.730469 
6 RMSE: 31017.730469 
7 RMSE: 31017.730469 
8 RMSE: 31017.730469 
9 RMSE: 31017.730469 
10 RMSE: 31017.730469 
11 RMSE: 31017.730469 
12 RMSE: 31017.730469 
13 RMSE: 31017.730469 
14 RMSE: 31017.730469 
15 RMSE: 31017.730469 
16 RMSE: 31017.730469 
17 RMSE: 31017.730469 
18 RMSE: 31017.730469 
19 RMSE: 31017.730469 
20 RMSE: 31017.730469 
21 RMSE: 31017.730469 
22 RMSE: 31017.730469 
23 RMSE: 31017.730469 
24 RMSE: 31017.730469 
25 RMSE: 31017.730469 
26 RMSE: 31017.730469 
27 RMSE: 31017.730469 
28 RMSE: 31017.730469 
29 RMSE: 31017.730469 
30 RMSE: 31017.730469 
31 RMSE: 31017.730469 
32 RMSE: 31017.730469 
33 RMSE: 31017.730469 
34 RMSE: 31017.730469 
35 RMSE: 31017.730469 
36 RMSE: 31017.730469 
37 RMSE: 31017.730469 
38 RMSE: 31017.730469 
39 RMSE: 31017.730469 
40 RMSE: 31017.730469 
41 RMSE: 31017.730469 
42 RMSE: 31017.730469 
43 RMSE: 31017.730469 
44 RMSE: 31017.730469 
45 RMSE: 31017.730469 
46 RMSE: 31017.730469 
47 RMSE: 31017.730469 
48 RMSE: 31017.730469 
49 RMSE: 31017.730469 
50 RMSE: 31017.730469 
51 RMSE: 31017.730469 
52 RMSE: 31017.730469 
53 RMSE: 31017.730469 
54 RMSE: 31017.730469 
55 RMSE: 31017.730469 
56 RMSE: 31017.730469 
57 RMSE: 31017.730469 
58 RMSE: 31017.730469 
59 RMSE: 31017.730469 
60 RMSE: 31017.730469 
61 RMSE: 31017.730469 
62 RMSE: 31017.730469 
63 RMSE: 31017.730469 
64 RMSE: 31017.730469 
65 RMSE: 31017.730469 
66 RMSE: 31017.730469 
67 RMSE: 31017.730469 
68 RMSE: 31017.730469 
69 RMSE: 31017.730469 
70 RMSE: 31017.730469 
71 RMSE: 31017.730469 
72 RMSE: 31017.730469 
73 RMSE: 31017.730469 
74 RMSE: 31017.730469 
75 RMSE: 31017.730469 
76 RMSE: 31017.730469 
77 RMSE: 31017.730469 
78 RMSE: 31017.730469 
79 RMSE: 31017.730469 
80 RMSE: 31017.730469 
81 RMSE: 31017.730469 
82 RMSE: 31017.730469 
83 RMSE: 31017.730469 
84 RMSE: 31017.730469 
85 RMSE: 31017.730469 
86 RMSE: 31017.730469 
87 RMSE: 31017.730469 
88 RMSE: 31017.730469 
89 RMSE: 31017.730469 
90 RMSE: 31017.730469 
91 RMSE: 31017.730469 
92 RMSE: 31017.730469 
93 RMSE: 31017.730469 
94 RMSE: 31017.730469 
95 RMSE: 31017.730469 
96 RMSE: 31017.730469 
97 RMSE: 31017.730469 
98 RMSE: 31017.730469 
99 RMSE: 31017.730469 
100 RMSE: 31017.730469 
101 RMSE: 31017.730469 
102 RMSE: 31017.730469 
103 RMSE: 31017.730469 
104 RMSE: 31017.730469 
105 RMSE: 31017.730469 
106 RMSE: 31017.730469 
107 RMSE: 31017.730469 
108 RMSE: 31017.730469 
109 RMSE: 31017.730469 
110 RMSE: 31017.730469 
111 RMSE: 31017.730469 
112 RMSE: 31017.730469 
113 RMSE: 31017.730469 
114 RMSE: 31017.730469 
115 RMSE: 31017.730469 
116 RMSE: 31017.730469 
117 RMSE: 31017.730469 
118 RMSE: 31017.730469 
119 RMSE: 31017.730469 
120 RMSE: 31017.730469 
121 RMSE: 31017.730469 
122 RMSE: 31017.730469 
123 RMSE: 31017.730469 
